time,open,high,low,close,tick_volume,spread,real_volume
2026-05-28 01:50:00,1.34029,1.34037,1.3401399999999999,1.34019,130,7,0
2026-05-28 01:55:00,1.34018,1.34023,1.33974,1.33985,178,7,0
2026-05-28 02:00:00,1.33983,1.3401,1.33983,1.33993,214,7,0
2026-05-28 02:05:00,1.33995,1.3401399999999999,1.33988,1.3401,173,7,0
2026-05-28 02:10:00,1.3401,1.34026,1.34008,1.34026,140,7,0
2026-05-28 02:15:00,1.34025,1.34035,1.3401399999999999,1.34033,120,7,0
2026-05-28 02:20:00,1.3403399999999999,1.34053,1.3403399999999999,1.34046,132,7,0
2026-05-28 02:25:00,1.34049,1.34049,1.34036,1.34048,89,7,0
2026-05-28 02:30:00,1.34048,1.3406500000000001,1.34048,1.34059,122,7,0
2026-05-28 02:35:00,1.34058,1.34066,1.34025,1.3403800000000001,128,7,0
2026-05-28 02:40:00,1.34037,1.34037,1.34005,1.3401,159,7,0
2026-05-28 02:45:00,1.3401,1.34015,1.33994,1.3401100000000001,156,7,0
2026-05-28 02:50:00,1.3401,1.34019,1.34001,1.3400699999999999,146,7,0
2026-05-28 02:55:00,1.34008,1.34019,1.34003,1.34015,115,7,0
2026-05-28 03:00:00,1.34015,1.34026,1.3400699999999999,1.34008,167,7,0
2026-05-28 03:05:00,1.34012,1.34037,1.33985,1.33993,159,7,0
2026-05-28 03:10:00,1.33991,1.33991,1.33933,1.33936,192,7,0
2026-05-28 03:15:00,1.33937,1.33947,1.3388200000000001,1.33891,247,7,0
2026-05-28 03:20:00,1.33891,1.33917,1.33876,1.33888,229,7,0
2026-05-28 03:25:00,1.33888,1.3391600000000001,1.33884,1.33887,195,7,0
2026-05-28 03:30:00,1.33888,1.33888,1.33804,1.33814,281,7,0
2026-05-28 03:35:00,1.33814,1.33837,1.33786,1.33788,317,7,0
2026-05-28 03:40:00,1.33789,1.3381,1.33753,1.33759,327,7,0
2026-05-28 03:45:00,1.33758,1.33774,1.3371,1.33727,327,7,0
2026-05-28 03:50:00,1.33728,1.3372899999999999,1.33689,1.33705,256,7,0
2026-05-28 03:55:00,1.3370600000000001,1.3370600000000001,1.33682,1.33684,216,7,0
2026-05-28 04:00:00,1.33682,1.33709,1.3367,1.33709,275,7,0
2026-05-28 04:05:00,1.33708,1.33744,1.33674,1.33744,234,7,0
2026-05-28 04:10:00,1.33746,1.33749,1.33712,1.33731,198,7,0
2026-05-28 04:15:00,1.3373300000000001,1.3375,1.33701,1.3370199999999999,255,7,0
2026-05-28 04:20:00,1.337,1.33743,1.337,1.33735,251,7,0
2026-05-28 04:25:00,1.33731,1.33737,1.33707,1.33709,192,7,0
2026-05-28 04:30:00,1.33709,1.33745,1.33707,1.3373599999999999,206,7,0
2026-05-28 04:35:00,1.3373599999999999,1.33766,1.33731,1.33764,161,7,0
2026-05-28 04:40:00,1.33765,1.3378,1.33748,1.33761,174,7,0
2026-05-28 04:45:00,1.33761,1.33771,1.33743,1.3376000000000001,137,7,0
2026-05-28 04:50:00,1.3376000000000001,1.33776,1.33754,1.33766,157,7,0
2026-05-28 04:55:00,1.3376700000000001,1.33778,1.33762,1.33772,141,7,0
2026-05-28 05:00:00,1.33774,1.33789,1.33757,1.33777,158,7,0
2026-05-28 05:05:00,1.33776,1.33793,1.33761,1.33766,135,7,0
2026-05-28 05:10:00,1.33765,1.33789,1.33747,1.3378700000000001,165,7,0
2026-05-28 05:15:00,1.33786,1.33799,1.33776,1.33788,148,7,0
2026-05-28 05:20:00,1.33789,1.33817,1.33784,1.33808,132,7,0
2026-05-28 05:25:00,1.33808,1.33838,1.33808,1.33832,164,7,0
2026-05-28 05:30:00,1.33833,1.33907,1.3383,1.33904,239,7,0
2026-05-28 05:35:00,1.33904,1.3391600000000001,1.3388200000000001,1.3391600000000001,224,7,0
2026-05-28 05:40:00,1.33915,1.33938,1.3391,1.33924,213,7,0
2026-05-28 05:45:00,1.33924,1.33948,1.33924,1.3394300000000001,152,7,0
2026-05-28 05:50:00,1.33941,1.33957,1.33931,1.33936,185,7,0
2026-05-28 05:55:00,1.33936,1.33937,1.33915,1.33918,150,7,0
2026-05-28 06:00:00,1.33915,1.3394599999999999,1.33902,1.33932,225,7,0
2026-05-28 06:05:00,1.33933,1.3396,1.33928,1.33932,198,7,0
2026-05-28 06:10:00,1.33933,1.33988,1.33921,1.33975,251,7,0
2026-05-28 06:15:00,1.33975,1.3397999999999999,1.33952,1.3397299999999999,212,7,0
2026-05-28 06:20:00,1.33974,1.34016,1.33974,1.33996,207,7,0
2026-05-28 06:25:00,1.33995,1.34018,1.33985,1.33985,236,7,0
2026-05-28 06:30:00,1.3399,1.34048,1.33982,1.34028,269,7,0
2026-05-28 06:35:00,1.34026,1.3407499999999999,1.34021,1.34066,236,7,0
2026-05-28 06:40:00,1.34063,1.3406500000000001,1.3403,1.3406,242,7,0
2026-05-28 06:45:00,1.3406,1.34076,1.34052,1.3406,193,7,0
2026-05-28 06:50:00,1.34056,1.34057,1.34021,1.34026,209,7,0
2026-05-28 06:55:00,1.34027,1.34058,1.34026,1.34036,214,7,0
2026-05-28 07:00:00,1.3403800000000001,1.34097,1.3403800000000001,1.34081,339,7,0
2026-05-28 07:05:00,1.34076,1.34096,1.34047,1.3409200000000001,285,7,0
2026-05-28 07:10:00,1.3409200000000001,1.34115,1.34081,1.341,237,7,0
2026-05-28 07:15:00,1.34103,1.34103,1.34054,1.34071,224,7,0
2026-05-28 07:20:00,1.34071,1.3407200000000001,1.34037,1.34057,217,7,0
2026-05-28 07:25:00,1.34057,1.34058,1.33999,1.34024,214,7,0
2026-05-28 07:30:00,1.34024,1.3406500000000001,1.3402,1.3402,210,7,0
2026-05-28 07:35:00,1.3402,1.34024,1.33992,1.34,258,7,0
2026-05-28 07:40:00,1.34001,1.34027,1.33996,1.34024,183,7,0
