time,open,high,low,close,tick_volume,spread,real_volume
2026-05-28 09:25:00,159.39,159.394,159.38,159.392,80,7,0
2026-05-28 09:30:00,159.392,159.425,159.392,159.421,79,7,0
2026-05-28 09:35:00,159.421,159.421,159.399,159.408,97,7,0
2026-05-28 09:40:00,159.408,159.409,159.388,159.39,86,7,0
2026-05-28 09:45:00,159.39,159.413,159.39,159.404,74,7,0
2026-05-28 09:50:00,159.404,159.404,159.388,159.4,92,7,0
2026-05-28 09:55:00,159.4,159.417,159.4,159.411,92,7,0
2026-05-28 10:00:00,159.412,159.419,159.4,159.412,83,7,0
2026-05-28 10:05:00,159.411,159.411,159.387,159.394,89,7,0
2026-05-28 10:10:00,159.394,159.397,159.379,159.381,83,7,0
2026-05-28 10:15:00,159.378,159.404,159.377,159.394,99,7,0
2026-05-28 10:20:00,159.393,159.405,159.391,159.394,104,7,0
2026-05-28 10:25:00,159.395,159.395,159.386,159.388,73,7,0
2026-05-28 10:30:00,159.388,159.399,159.388,159.392,59,7,0
2026-05-28 10:35:00,159.39,159.402,159.39,159.4,68,7,0
2026-05-28 10:40:00,159.401,159.453,159.399,159.45,127,7,0
2026-05-28 10:45:00,159.45,159.454,159.407,159.417,118,7,0
2026-05-28 10:50:00,159.417,159.462,159.417,159.43,218,7,0
2026-05-28 10:55:00,159.428,159.462,159.424,159.462,138,7,0
2026-05-28 11:00:00,159.462,159.464,159.421,159.422,187,7,0
2026-05-28 11:05:00,159.422,159.444,159.42,159.436,128,7,0
2026-05-28 11:10:00,159.436,159.454,159.427,159.437,124,7,0
2026-05-28 11:15:00,159.436,159.438,159.425,159.428,117,7,0
2026-05-28 11:20:00,159.426,159.449,159.413,159.441,106,7,0
2026-05-28 11:25:00,159.439,159.457,159.436,159.451,84,7,0
2026-05-28 11:30:00,159.451,159.458,159.441,159.446,55,7,0
2026-05-28 11:35:00,159.446,159.46,159.442,159.452,59,7,0
2026-05-28 11:40:00,159.452,159.456,159.443,159.45,74,7,0
2026-05-28 11:45:00,159.449,159.449,159.437,159.447,91,7,0
2026-05-28 11:50:00,159.448,159.466,159.445,159.458,68,7,0
2026-05-28 11:55:00,159.46,159.467,159.442,159.459,166,7,0
2026-05-28 12:00:00,159.456,159.457,159.443,159.45,136,7,0
2026-05-28 12:05:00,159.45,159.452,159.43,159.448,121,7,0
2026-05-28 12:10:00,159.447,159.453,159.418,159.42,152,0,0
2026-05-28 12:15:00,159.42,159.44,159.413,159.433,155,7,0
2026-05-28 12:20:00,159.433,159.441,159.417,159.426,150,7,0
2026-05-28 12:25:00,159.426,159.432,159.403,159.419,171,7,0
2026-05-28 12:30:00,159.422,159.422,159.319,159.375,401,7,0
2026-05-28 12:35:00,159.372,159.372,159.342,159.355,247,7,0
2026-05-28 12:40:00,159.355,159.366,159.349,159.35,190,7,0
2026-05-28 12:45:00,159.35,159.354,159.333,159.343,169,7,0
2026-05-28 12:50:00,159.343,159.345,159.314,159.328,158,7,0
2026-05-28 12:55:00,159.328,159.372,159.325,159.365,141,7,0
2026-05-28 13:00:00,159.363,159.364,159.319,159.337,243,7,0
2026-05-28 13:05:00,159.337,159.363,159.322,159.35,183,7,0
2026-05-28 13:10:00,159.349,159.358,159.349,159.35,22,7,0
