timestamp,open,high,low,close,volume
1779820680000,76074.58,76088.7,76059.0,76079.98,3.950405
1779820740000,76079.98,76095.55,76079.63,76087.85,0.781028
1779820800000,76087.85,76087.85,75997.0,76010.0,13.288117
1779820860000,76010.0,76019.99,75995.84,76009.31,2.892075
1779820920000,76009.31,76009.31,75971.02,75988.54,4.16815
1779820980000,75988.54,75988.55,75915.69,75920.67,9.360753
1779821040000,75920.67,75939.02,75890.0,75915.21,5.089427
1779821100000,75915.21,75941.9,75911.11,75930.92,2.703327
1779821160000,75930.92,75937.02,75914.92,75937.02,0.83415
1779821220000,75937.02,75997.51,75937.01,75997.51,2.455953
1779821280000,75997.51,76009.19,75975.05,75975.05,3.818191
1779821340000,75975.05,75983.56,75936.71,75956.86,6.874952
1779821400000,75956.86,75957.81,75943.38,75952.56,2.763863
1779821460000,75952.56,75960.0,75946.28,75952.31,2.042932
1779821520000,75952.31,75992.03,75952.3,75983.6,3.32748
1779821580000,75983.6,75983.6,75962.78,75962.78,1.723137
1779821640000,75962.78,75980.0,75946.95,75946.95,5.208383
1779821700000,75946.95,75956.67,75936.14,75945.94,3.131437
1779821760000,75945.94,75945.99,75930.01,75930.01,2.828092
1779821820000,75930.01,75938.87,75867.88,75892.17,6.274268
1779821880000,75892.17,75892.17,75780.0,75790.01,18.258147
1779821940000,75790.01,75850.0,75790.0,75839.98,3.536591
1779822000000,75839.98,75885.03,75834.0,75859.31,5.990889
1779822060000,75859.31,75869.06,75833.2,75864.98,3.157858
1779822120000,75864.98,75864.99,75840.0,75853.34,2.721299
1779822180000,75853.34,75894.4,75853.34,75894.4,2.276476
1779822240000,75894.4,75894.4,75850.01,75864.92,8.070678
1779822300000,75864.92,75890.0,75840.0,75858.14,4.856351
1779822360000,75858.14,75889.99,75856.27,75876.49,3.539429
1779822420000,75876.49,75876.5,75854.59,75872.27,6.03985
1779822480000,75872.27,75930.0,75860.0,75893.95,4.800726
1779822540000,75893.95,75903.09,75887.21,75899.21,1.813619
1779822600000,75899.21,75938.16,75878.52,75890.0,4.219758
1779822660000,75890.0,75890.0,75860.01,75867.13,2.18979
1779822720000,75867.13,75879.99,75867.13,75868.89,1.645034
1779822780000,75868.89,75919.21,75868.88,75890.01,5.59214
1779822840000,75890.01,75890.01,75833.21,75859.22,5.555407
1779822900000,75859.22,75859.23,75807.34,75842.12,4.77183
1779822960000,75842.12,75880.0,75834.82,75877.14,5.73657
1779823020000,75877.14,75877.14,75830.0,75850.0,2.584133
1779823080000,75850.0,75899.07,75842.44,75885.17,9.12366
1779823140000,75885.17,75890.0,75871.0,75880.86,1.863788
1779823200000,75880.86,75910.0,75880.86,75909.99,2.646344
1779823260000,75909.99,75910.0,75865.0,75885.62,2.71854
1779823320000,75885.62,75893.2,75865.16,75870.9,3.704546
1779823380000,75870.9,75870.9,75870.89,75870.9,0.280092
1779823440000,75870.9,75880.0,75870.0,75874.57,2.363358
1779823500000,75874.57,75929.99,75874.57,75918.12,2.242459
1779823560000,75918.12,75930.0,75883.88,75929.99,3.642022
1779823620000,75929.99,75930.0,75916.0,75926.42,1.962156
1779823680000,75926.42,75933.56,75926.42,75933.56,0.476321
1779823740000,75933.56,75933.56,75913.5,75922.28,2.043489
1779823800000,75922.28,75959.51,75922.28,75948.48,2.399829
1779823860000,75948.48,75979.99,75948.47,75979.28,1.443736
1779823920000,75979.28,76003.42,75979.27,76003.41,1.540332
1779823980000,76003.41,76003.41,75941.01,75941.01,2.937289
1779824040000,75941.01,75950.0,75930.0,75935.35,4.150288
1779824100000,75935.35,75935.35,75886.95,75886.95,2.188618
1779824160000,75886.95,75939.52,75886.95,75927.01,2.110729
1779824220000,75927.01,75957.4,75923.12,75952.39,2.069115
1779824280000,75952.39,75973.9,75944.36,75965.57,2.037992
1779824340000,75965.57,75966.71,75954.21,75962.9,0.780012
1779824400000,75962.9,75979.99,75952.65,75979.99,1.07687
1779824460000,75979.99,76003.6,75979.99,76003.59,2.299098
1779824520000,76003.59,76057.02,76003.59,76047.99,1.244055
1779824580000,76047.99,76069.31,76047.98,76062.26,1.063684
1779824640000,76062.26,76062.26,76027.89,76027.89,1.235394
1779824700000,76027.89,76049.29,76014.1,76049.28,1.125433
1779824760000,76049.28,76049.29,76015.02,76015.02,2.017389
1779824820000,76015.02,76015.02,76004.0,76013.24,0.656775
1779824880000,76013.24,76026.31,75992.38,76026.31,2.51681
1779824940000,76026.31,76039.99,76017.99,76017.99,0.952832
1779825000000,76017.99,76055.46,76014.93,76055.46,3.996754
1779825060000,76055.46,76055.47,76041.95,76044.0,1.490466
1779825120000,76044.0,76076.21,76044.0,76069.96,2.017961
1779825180000,76069.96,76100.0,76069.96,76078.84,4.903745
1779825240000,76078.84,76098.96,76070.73,76070.74,3.408591
1779825300000,76070.74,76086.62,76064.0,76064.0,4.226705
1779825360000,76064.0,76092.45,76064.0,76087.4,3.943841
1779825420000,76087.4,76087.4,76070.0,76081.8,1.735147
1779825480000,76081.8,76081.8,76045.0,76047.73,1.698717
1779825540000,76047.73,76050.0,76021.52,76050.0,5.315495
1779825600000,76050.0,76089.99,76040.0,76057.19,8.829667
1779825660000,76057.19,76080.0,76057.19,76065.69,2.560201
1779825720000,76065.69,76079.99,76040.0,76061.0,5.181327
1779825780000,76061.0,76061.0,76038.53,76057.19,0.304472
1779825840000,76057.19,76098.96,76057.18,76098.95,1.925592
1779825900000,76098.95,76118.94,76085.26,76090.25,3.548005
1779825960000,76090.25,76090.25,76072.46,76072.52,2.281938
1779826020000,76072.52,76085.6,76072.52,76074.24,0.061332
1779826080000,76074.24,76100.95,76074.24,76100.95,1.23103
1779826140000,76100.95,76109.53,76084.24,76084.25,2.181483
1779826200000,76084.25,76108.48,76080.01,76108.48,1.586188
1779826260000,76108.48,76122.59,76100.01,76100.01,1.214173
1779826320000,76100.01,76110.93,76098.0,76098.0,0.581261
1779826380000,76098.0,76120.0,76097.54,76120.0,0.673905
1779826440000,76120.0,76120.0,76102.56,76115.22,0.349377
1779826500000,76115.22,76130.0,76110.0,76110.0,1.316551
1779826560000,76110.0,76130.0,76107.37,76130.0,0.196055
1779826620000,76130.0,76156.25,76115.52,76115.52,2.571695
1779826680000,76115.52,76120.0,76093.18,76093.18,2.687968
1779826740000,76093.18,76093.18,76044.89,76050.04,2.441848
1779826800000,76050.04,76059.35,76034.0,76034.0,3.068572
1779826860000,76034.0,76048.88,76024.3,76028.2,4.500876
1779826920000,76028.2,76028.2,76012.13,76013.15,0.162546
1779826980000,76013.15,76069.99,76013.15,76051.12,2.495606
